,target,feature_4,feature_5,feature_7,feature_11,feature_16,feature_19,feature_25,feature_26
2689,0,1.4856021,-0.177179,1.5527182,-0.064771414,0.5622559,1.1310825,1.1963266,-0.7881452
2690,0,-0.7832055,1.2288469,-0.74784136,-1.4345416,-2.506449,-2.024373,-0.56389046,-0.48352665
2691,0,-1.2954742,-0.29679546,-1.1037886,-1.6699415,-1.3330675,-0.13361226,-0.7343276,-0.51406157
2692,0,-0.84420216,-0.3540194,1.0226259,-0.15116422,-0.22319011,0.2264224,-0.31247678,-1.401189
2693,0,0.8539792,2.2952478,-0.54014033,-0.05990041,0.011749311,1.5646474,-1.0844156,-0.1937782
2694,0,0.6447271,0.57126945,0.35962382,0.06777137,-0.22892797,-1.576432,0.23954505,0.25457728
2695,0,1.1983235,-0.42027676,0.435234,0.14818648,0.768031,0.4139836,1.1368058,-0.65480584
2696,0,1.341353,-0.7628583,1.8262953,-0.027220927,0.8086438,1.0013031,-1.075245,0.33147374
2697,0,-1.1897765,0.82217246,-0.7778942,1.0323744,-0.38991743,-0.123140454,-1.0971525,0.297188
2698,0,-0.50198096,0.72881675,-0.22981064,-1.6342428,-0.6673612,-0.16730846,-1.012969,-2.359717
2699,0,-0.15889873,-0.660974,-0.38433623,-0.19542877,-0.27981383,-0.5810709,0.15690662,-0.37365916
2700,0,-0.034574613,-0.40825364,-2.037061,0.51183575,-1.030938,-0.4542226,1.0709728,0.5193229
2701,0,-1.6026723,-0.43297946,-1.7647341,-2.0190346,-1.0097828,-0.08614586,0.39068362,0.3966244
2702,0,-0.44701687,0.67255706,-0.024834804,-0.61810493,1.287509,0.90689135,0.07240346,-0.08502494
2703,0,-1.3902724,2.0364208,1.5416623,-0.9838086,1.5709839,1.9389502,0.5319409,-0.49113476
2704,0,-2.9288127,-1.2435021,-0.2854588,1.9424866,-0.0394531,-0.86148906,-0.19828151,0.4706645
2705,0,-0.8208583,-0.3911823,0.990565,1.142669,-1.0335585,-1.5737385,-0.12551886,-1.7509673
2706,0,0.55146646,-0.15650122,-0.27340832,1.4606543,0.20584576,-0.07640384,0.8948326,-0.37989566
2707,0,-1.4765319,-0.3884954,-0.54961616,-0.28239033,-0.518879,-0.23996992,-0.7585579,0.062392216
2708,0,-0.2756385,1.5553725,-0.022133442,-0.3683441,0.41140068,0.4764257,0.0939256,0.53568095
2709,0,0.3948999,-1.1147487,0.23509623,1.2338091,0.9397969,0.27895498,-0.3935296,-0.7372303
2710,0,-0.05092343,0.18602458,-0.79996336,0.2307155,-1.0376732,0.15044788,-1.5817536,0.35484898
2711,0,0.4305713,-0.13474585,0.3788379,-1.6602235,0.19642676,0.093223445,0.6132135,0.14956105
2712,0,-0.096495055,-0.115155764,-1.7625312,1.030555,-1.2916058,-0.11245308,0.036793087,-0.7020783
2713,0,0.61646247,-1.1743026,0.27578166,0.553238,-0.09936431,0.28063607,-0.9306655,-0.33539003
2714,0,-1.2613299,-0.13464561,-1.0387857,-0.1766991,-0.5361457,-0.015940042,0.49393824,0.362339
2715,0,-0.034500655,-1.1052858,-0.9489359,-0.12929314,-1.1926706,-0.66415465,-0.016747652,0.22422369
2716,0,0.18036783,-0.34498647,1.4022609,1.3781469,-0.5782749,0.3297448,0.1393687,-1.5578275
2717,0,-0.98698825,0.39260435,0.091073334,0.11534622,-0.93123543,-1.3194858,-0.39344448,0.39167365
2718,0,-0.5681526,0.27473906,-0.88815725,0.6334591,-0.6172049,-0.53037983,-1.0895053,-0.50210726
2719,0,0.8316002,-0.11301552,0.99232906,0.70057285,0.48451194,0.837428,0.46781763,-0.75965726
2720,0,-0.96051425,-0.9418557,1.9334748,1.9953555,0.897015,1.0313444,1.2385529,-0.17155404
2721,0,0.5268624,1.4953777,0.8739518,0.09407645,1.0972435,0.55141777,1.4757823,-1.2184871
2722,0,-0.3633001,-0.50620383,0.011053628,0.552611,0.07883904,0.096899316,0.0034432367,-0.71876955
2723,0,-0.081598684,-0.08090873,1.5271684,1.1306401,0.8743439,0.4497113,-0.5677024,-0.05653592
2724,0,-0.12658036,0.27287367,1.6420313,-0.11416302,-0.32525685,-0.39047292,2.2660694,0.058779955
2725,0,-3.330364,-0.24149053,0.21233511,1.1630943,-0.17511785,-0.8693527,-1.2938435,0.20639744
2726,0,1.0205047,-0.6601888,0.22376722,-1.3116666,0.35344014,0.71992,-0.34387168,0.39784497
2727,0,-1.0808309,0.005573168,-0.5730725,1.1083218,-0.35845622,-1.3781186,-0.5549567,0.4712851
2728,0,0.53489536,-0.8734277,1.1462592,-0.116300374,0.99665296,1.9318115,0.37046996,0.32933125
2729,0,0.3892959,-0.5730454,1.0560318,0.8783331,0.28718525,0.77713424,0.31010434,-1.8322748
2730,0,0.96496934,0.8738391,0.50287247,-0.274874,0.40232056,0.24664427,-1.6921346,-0.9219005
2731,1,0.12861124,-0.14238916,0.6317711,-0.26682642,-1.6749222,-1.1279696,0.87714183,0.33763114
2732,0,0.18295495,1.4604805,0.27648914,0.7496925,0.55672324,1.9917127,0.31247637,0.39923382
2733,0,-1.0912571,-0.71185595,-2.7007146,-0.72045475,-1.5167238,-0.83977103,0.8923418,-0.60015845
2734,0,-0.28826573,-1.4087366,-0.9979982,0.549069,-1.0447421,-0.6290994,-0.6654847,-0.19462712
2735,0,0.53767854,2.16684,-0.3863184,1.5221612,-0.08794986,0.047651127,0.4991683,-1.4124348
2736,0,-0.6110239,-0.5670771,-0.88786024,-1.178099,-1.5415694,-1.5292815,-1.0597303,-1.04975
2737,0,0.8182754,0.86667395,0.6009381,-1.5652027,0.31013077,-0.85810107,-0.76427144,0.40144756
2738,0,1.6058882,-0.011422104,1.0707965,0.24072748,1.319328,0.54941696,-0.18983217,-1.0660248
2739,0,-0.769456,-1.232667,-2.1640856,0.3980493,-1.3632412,-0.039963808,-0.36596334,0.059815742
2740,0,-0.949898,1.4207789,0.8686227,1.3963634,-1.6175852,-0.6503997,-1.886024,-0.07847587
2741,0,-0.77740246,0.41827846,1.422649,0.56079346,-0.4142324,-1.3122098,0.8728913,-1.2291725
2742,0,-0.42522427,-1.1613638,-0.84601283,0.10143426,-0.7036965,0.061172426,-0.89137447,0.42096183
2743,0,-0.8757153,1.3478845,0.14217089,-1.1691246,-0.42601106,-0.2002147,1.1204956,-0.013525118
2744,0,-0.042067613,0.8925878,1.0488702,-2.9790564,-2.5447865,-1.5380175,1.8348933,-0.24160156
2745,0,0.08288381,1.3361602,0.24977663,0.54371625,-1.2433779,-0.6930564,0.10875687,-0.21258463
2746,0,-0.6312471,0.7996403,0.09903359,0.797302,-0.4709308,-0.5576475,0.6801856,0.33421725
2747,0,0.43215925,1.0492204,-0.22346544,0.9322471,0.020369714,0.66912484,-0.15312769,-0.8963982
2748,0,-0.11571769,0.24738294,-0.23624131,-0.6244843,-0.7139083,-0.0018553117,1.2772568,0.05193583
2749,0,1.2472725,1.0003507,0.6048541,0.006004481,0.8343432,0.8183932,-0.9557843,-1.5247675
2750,0,0.22655436,0.5805867,-0.26858428,0.46436363,0.87778145,-1.2028683,0.80430675,-2.2306013
2751,0,0.6222724,0.5199668,-0.27594763,-0.5705789,-0.15345052,-0.5447457,-0.33110112,-0.30618608
2752,0,-0.35664052,-0.49951497,-1.0797722,1.0296118,-1.452661,-0.52639014,0.97590625,-2.1417122
2753,0,-0.7296006,1.4882466,1.3568487,1.5304668,0.9811446,-0.22701135,1.1490678,-1.3109062
2754,0,-2.4619782,0.9265116,-0.56459445,-1.1746067,-1.587811,-1.1712106,-0.13546851,0.17609654
2755,0,-1.0898279,-0.123897955,-0.102192774,0.18889308,-0.65588605,0.022762295,-0.7120266,-0.25848383
2756,0,0.50998014,1.3161658,-0.122818395,0.22730973,0.54886574,0.50661266,1.5117289,-2.212773
2757,0,-0.53747386,-0.8655195,1.9269311,-1.8525987,-1.7025973,-0.168626,-0.6093004,-0.49131984
2758,0,-0.41596785,0.25014436,0.9942077,0.59593713,-0.22657958,-0.12164138,-0.166703,-0.074934736
2759,0,-0.03471389,0.8267987,1.108313,-2.146571,-0.18509811,-0.7555398,0.27473032,-0.44467142
2760,0,-0.27478823,-1.8084948,0.21224695,1.6198734,0.048231877,0.18280697,-0.9267321,-0.5174377
2761,0,-0.35388675,-0.028090939,-2.9466064,-0.20948325,-1.2950504,-1.1423969,-0.5826395,-2.878793
2762,0,0.45711315,-1.7600193,-0.2924879,-1.2747172,0.4294642,-0.039443582,-2.7961297,-0.47274148
2763,0,-0.57490456,0.038226984,1.1979908,-1.211416,-2.4827695,-1.7888983,0.22884579,-0.25845596
2764,0,-0.341995,-1.8471975,0.81963414,1.4247774,0.011091128,-0.27409187,2.3014286,-0.6913447
2765,0,0.7214014,0.15044649,-0.33325714,1.2890288,0.62243575,0.086714715,-0.9862083,0.29115078
2766,0,-0.16507351,1.4336423,0.902902,-1.0876101,0.23975293,2.0283427,-0.12100388,-0.32304525
2767,0,-0.59587526,0.70592666,-1.9130306,-0.9155261,-0.9142538,-0.70434076,0.72798127,0.49805322
2768,0,-0.03457926,0.33187267,-0.15728797,0.06887503,0.0959638,0.43162102,-1.0369778,-2.2313514
2769,0,1.2207948,0.44622913,-0.03094795,-1.9908133,0.69746864,0.594571,-0.2603098,-0.46276957
2770,0,-0.74548024,-0.22857076,2.6350646,-1.0081366,-0.44174603,-0.09032132,3.0981684,-0.31869018
2771,0,0.3711364,-0.86629295,-3.089937,1.0969445,-0.06188125,-0.75373596,-1.6029341,0.05741435
2772,0,-1.1418791,0.5400289,1.5747039,-1.0883436,0.7671041,0.24317892,1.2067105,0.31254536
2773,0,-1.6553878,-0.95718986,0.24869941,-0.16456433,-0.296734,-0.2879888,-1.7155068,-0.39261648
2774,0,1.5372527,1.2946949,1.0887146,0.33717328,1.4286267,1.1230186,2.0554864,-0.23889756
2775,0,0.70727587,-0.98216605,-0.99000716,0.5816618,1.1783526,0.39896473,-0.06928875,0.33437136
2776,0,0.2035408,0.0344565,-0.019254997,0.36289033,0.09675954,0.9622891,0.29161468,0.18486567
2777,0,-1.2983938,0.4044389,0.32313225,-0.49724174,-0.22055772,-1.6186309,0.16623375,-2.0143673
2778,0,0.3373861,0.51884174,-2.6765172,-0.61135036,-0.07531021,-0.03892358,0.16092288,-1.4022455
2779,0,0.6428984,-0.37162486,0.144775,-0.4272695,0.3283183,-0.36785725,0.07482124,-0.40300286
2780,1,-0.9219376,-0.84618074,-0.93671983,-0.08923547,-0.96748745,-0.25788134,0.5152231,-0.7980995
2781,0,-0.2606037,-1.0145005,-0.6181609,1.3835118,-0.46184283,-2.3426266,0.47324613,0.17327297
2782,0,1.106827,-1.7543977,-0.32506418,-0.82554454,0.32331628,0.81417614,-1.590421,0.009497054
2783,0,1.3423548,0.38976827,1.1993818,0.9040606,1.5584916,1.7860578,0.63392574,0.47157228
2784,0,0.6867155,0.23463322,0.72941804,0.17742623,1.3882871,0.5884087,0.5179506,-0.5739464
2785,0,0.26872617,-0.13669065,0.5146519,1.1407967,0.10066866,-0.24100065,-1.200395,0.55572414
2786,0,-0.8360562,-1.1318277,0.08191796,-0.94572693,0.03204752,0.25503936,-0.5686892,-0.23961043
2787,0,0.14146914,0.085533924,-0.16020261,-0.78222257,1.8088619,0.70877725,0.3571271,-1.1762668
2788,0,0.29360482,-1.9890656,1.8171276,1.0649663,0.5661201,1.9471645,0.40159827,-0.42474955
2789,0,-0.168221,0.29314554,-1.0366963,-1.2021736,-1.5416856,-1.2889806,1.0110065,0.1729557
2790,0,0.51456755,-1.1195436,0.35174656,-2.4414656,0.5241715,1.0338628,-1.8967417,0.10959129
2791,0,0.19739611,-0.014971846,-0.28534618,0.24012795,-0.16842829,0.7259295,-0.12145998,-0.48986015
2792,0,0.11142546,0.2717435,1.8042161,-0.18496554,0.2352672,0.067463435,0.03677839,0.43728787
2793,0,0.32038394,-0.47581565,0.4871278,0.42706373,1.0546418,0.035852496,0.3980143,0.00046069385
2794,0,0.26319256,0.018335395,-0.33295634,0.30132294,0.5741414,-0.8128803,1.3248158,0.42756245
2795,0,0.59918934,0.32590085,0.14040272,-0.16722439,0.008598945,-0.27922693,-1.1944132,-0.87843347
2796,0,-0.8039104,0.7269874,0.791054,1.1636482,-0.30346122,-1.010098,-0.08928022,-0.38135487
2797,0,0.5294097,1.2931799,1.1361046,-0.38052094,0.7420572,0.76138574,-0.42576283,-0.52608436
2798,0,0.80578697,-0.49535665,1.1214768,-0.5758752,0.87408686,-0.0567541,-1.0410988,0.40079063
2799,0,0.7613552,-0.86969614,-0.28630754,-0.7273239,0.00670934,0.31989604,-1.3127096,0.2144535
2800,0,-0.09754373,0.25990352,0.7175651,0.013779356,-0.551817,0.49741006,0.6811132,0.4462373
2801,0,-0.63278943,-0.50791615,-1.7797924,-0.5830044,-1.3049843,-0.8933544,0.67673314,-0.80800843
2802,0,0.26417348,2.2630148,-0.20206748,-1.0408967,0.011223761,0.53854287,-0.014983822,-0.32306102
2803,0,0.7962626,-0.31092453,0.38403237,0.6630406,1.6948181,0.52229935,-0.3535852,-2.0331578
2804,0,0.82646453,1.4652351,-0.032573078,-0.3618537,0.5820223,0.5446573,0.26078254,0.26743135
2805,0,0.1220382,0.18367824,-3.089936,-0.5319165,-1.401564,-0.715947,-1.7568465,-1.6566083
2806,0,-0.7763846,-0.7455198,-0.6065728,-0.87135,-2.39677,-1.5877904,0.38280115,0.39237297
2807,0,0.3316573,0.35108158,0.19027348,0.25358918,0.23674314,0.31869456,0.7862659,-0.54420406
2808,0,0.10206901,-0.42901415,-0.7608187,-0.016232667,-1.1055722,-1.3504378,0.13151579,-0.61642617
2809,0,0.56393796,-1.4275429,-0.6397668,0.54963917,0.751338,0.37673444,-0.83025086,0.25093317
2810,0,-0.17270921,0.10306346,-1.8844452,0.5200091,-1.1567758,-0.014586211,-1.1646066,-0.024165854
2811,0,0.24814011,-0.7336193,0.24173896,-0.838625,1.1834916,0.14881842,-0.6238364,0.34913787
2812,0,0.32178763,-0.23007557,0.63314945,1.6230927,1.1851723,-0.022414593,-0.48115867,-0.17063761
2813,0,0.45076513,-0.4452708,-0.08488615,0.16772673,-0.17449355,-1.1859263,-0.88337034,-0.044640504
2814,0,0.53007936,0.5787836,0.41402823,0.81356597,0.75302243,0.40101165,0.22028303,0.44153115
2815,0,0.10109154,1.4004804,-0.901201,0.70711493,-0.026597379,0.6912671,-1.4579898,-0.4194249
2816,0,0.24876882,0.5973063,1.0081931,-0.5397674,-0.1807308,-1.2738087,0.17185648,-1.020237
2817,0,0.12867211,0.5972376,0.8630364,-2.430946,-1.2238173,0.10369582,0.46251336,-0.93645644
2818,0,-0.47300312,-0.32343084,0.5910127,-0.115278974,-0.33046725,-0.12687767,-0.18242922,-1.5690129
2819,0,0.6600237,0.9842322,0.24837327,0.9392371,0.71368647,1.3220117,0.5037242,-1.4103446
2820,0,-0.39456972,0.4687633,-0.30220726,0.8712574,0.8624776,0.23465301,0.11765201,-0.22872765
2821,0,-2.5059588,-0.8052114,0.58990836,0.8016874,-0.60534745,-0.32835352,0.9071817,-0.8568175
2822,0,1.2108922,0.8489493,-0.30835596,0.5619124,0.319877,0.16473985,1.2735426,-0.4412048
2823,0,-0.08452934,0.21195233,1.1589286,0.26271567,-0.19843698,-0.6344054,-1.0046657,-1.2283306
2824,0,1.4902337,-1.3926731,1.4835668,1.2246096,1.5656388,2.3859015,-0.73742485,0.29598832
2825,0,1.0148591,1.1007847,-0.53715026,-0.066679135,0.80448955,1.0714748,0.30935118,0.39741609
2826,0,0.5283088,1.4420339,2.0631945,1.1289709,1.2264085,2.1305606,-1.3515655,0.2800773
2827,0,0.14990287,1.0760508,0.003714026,0.9237611,-0.0331023,0.2017437,-0.9795099,-0.5117999
2828,0,0.9599851,0.7447816,0.9129591,-1.7969586,0.9610247,1.2444894,-2.3674157,-0.7564177
2829,0,1.2526042,0.3311717,0.078629814,0.97159284,1.371568,0.8600765,-1.5086368,0.058288753
2830,0,0.7616119,-0.87774366,-0.4364608,1.0480412,0.2129391,0.64100075,0.53821975,-0.44727793
2831,0,0.9136975,-0.9080131,-0.22013071,0.997837,-0.14892729,-0.22943817,0.24789353,0.26988885
2832,0,0.7402875,-0.07294666,0.49570325,-0.18761125,0.98729,0.6939349,-0.09305995,0.116730265
2833,0,1.0512073,0.23617092,0.63538736,-1.2474722,1.3751341,1.5221256,1.6640285,0.08867682
2834,0,2.7358885,2.037715,1.583273,0.110079475,1.8006337,1.733714,-1.1233088,-0.2023701
2835,0,-1.0566063,-0.2991957,0.5098986,-0.7486689,-0.71623284,-0.46018448,1.8871387,-0.24681136
2836,1,-1.2658379,0.17906271,1.5231302,-0.58780223,-0.28772962,-0.2569283,-0.3808868,0.37300953
2837,0,-1.3902649,-0.15334588,1.8198099,0.23583576,0.43690026,-0.73907936,1.2752161,0.34210354
2838,0,1.2330605,0.42815703,0.36844674,-0.3591396,1.0274504,0.5012823,-0.20551832,-0.3598659
2839,0,2.1637208,-1.145648,2.9784641,0.24152137,1.4938297,1.1481184,-0.6711346,-0.8682721
2840,0,-0.8041506,-1.0059923,-1.1423343,-2.412753,-0.8023485,-1.7840912,0.83246934,-1.3572246
2841,0,-1.0967847,0.6202581,-0.44805878,1.9579223,0.2639358,0.2572784,-0.6077589,-1.4263716
2842,0,0.0062170546,-0.081190735,-0.94861215,-0.108585835,-0.98447937,-1.1027117,-1.5350022,-1.7856289
2843,0,-0.24906255,-0.50250924,1.2560571,1.6333044,0.31901026,-0.7625737,-0.5542541,0.4513449
2844,0,2.1044583,-2.0914073,-0.9638082,0.9843463,0.65838575,1.1213243,1.5091343,-0.60101795
2845,0,-0.84252113,-0.52451104,-1.0134188,0.2101985,-0.79836786,-0.42118016,0.9748831,-1.1433284
2846,0,-1.9385082,0.22165698,-0.26240414,0.631574,-0.098280616,1.1020343,0.7967632,-0.95052654
2847,0,0.5087041,-0.15745117,-0.3862562,-2.3582711,-0.17083389,-0.14380988,0.3869543,0.3541574
2848,0,-1.1024524,-1.9441217,-1.1071866,1.2366288,-1.7107203,0.18595271,-1.0911719,0.2589979
2849,0,0.37636456,0.9035189,0.74122286,1.1363753,1.478591,-0.3457007,-0.009198463,-2.1971247
2850,0,-1.5063521,-0.22235149,-0.23916523,-0.08877933,-0.81507456,-0.0608938,-0.21574742,-0.6562166
2851,0,-0.53263015,1.0039783,-0.8461038,0.7130565,-2.2913108,-1.8688813,1.0295976,-1.0153084
2852,0,0.7276572,-0.0027794933,0.24289045,1.9330428,-0.06775408,0.27971503,0.41264847,-1.5584111
2853,0,-1.3203624,-1.3984699,-1.0672333,0.35073957,-0.9057596,-0.10263373,0.8894926,0.47473726
2854,0,0.7226281,0.6468668,-0.24028927,0.46501836,0.6029881,0.7581272,-0.014103168,0.5591534
2855,0,-0.39445773,-0.53928775,-1.2411491,-0.24714951,-0.62667674,-0.097414926,-0.37424922,0.28070566
2856,0,-0.1394482,1.1766611,0.7250009,-0.68042064,-0.8729146,0.07339324,1.4108176,0.14155084
2857,0,0.7685055,0.58890975,0.012474784,0.92983437,-0.1111217,-0.6542523,1.8873826,-0.15298478
2858,0,0.40757012,-0.734519,0.93582517,-0.74329734,0.795756,1.2530662,-0.71153307,0.45374095
2859,0,-0.6639696,-0.50061536,-1.1322296,-0.6233453,-1.5125643,-0.26070756,-0.7130442,-2.4393475
2860,0,0.5366951,0.25107127,-0.33968735,-1.1274191,-0.17476124,1.336735,-0.6200206,0.19965063
2861,0,-0.46937925,0.80227184,-0.35666397,-0.88588697,0.11817154,-0.32476103,0.14690995,0.4061643
2862,0,-1.69396,0.50957215,-1.1140038,-1.2075322,-0.5826129,0.32542354,0.3607778,-0.6619554
2863,0,0.08924996,0.49457607,0.0013501053,-0.044027388,1.497895,-0.0098778745,0.41210738,-0.525716
2864,0,-0.2907532,0.55854714,-2.474795,1.2390919,-1.1615907,-0.58393466,-0.861472,-1.0541483
2865,0,1.2588738,-0.23516418,-0.99085027,0.544632,0.9181675,1.8447459,-0.23007658,-0.88663185
2866,0,-1.0445834,-0.31911206,-1.165699,-1.9140189,-0.70225173,0.04631886,-0.72272635,-0.67945695
2867,0,-0.16327482,0.9897519,-0.036603343,-1.4203447,-0.079033956,1.1815511,0.73146605,0.4162386
2868,0,-0.34897605,-2.78078,-1.4920822,0.9768609,-0.6243399,0.46539703,-0.4783893,-0.8993593
2869,0,0.666804,-0.5177221,-0.30065554,-1.6741612,0.34876654,1.1064428,-2.2743206,-1.5432012
2870,0,-0.10920365,-0.99190754,-0.64943296,0.58483213,-1.2885926,0.24217445,-0.5270113,-0.40862677
2871,0,-2.242216,-0.5934505,0.81703794,0.14552785,-1.0806906,0.31953865,-0.96625364,-0.25435358
2872,0,-0.33891076,-0.51943105,-0.791596,0.63145757,-0.96925145,-1.3087511,-1.0714147,-0.3604821
2873,0,-0.5121108,-0.5248784,-0.660671,0.17591862,-0.8945911,-0.5577538,-0.9288922,-0.443124
2874,0,-0.82765454,-1.252392,-1.5143397,0.40719634,-0.7955925,-0.16392116,-0.21448262,-1.1212784
2875,0,1.6969005,1.1107041,0.061912145,2.2774897,0.02737501,-0.40097916,-0.6692169,-0.25745845
2876,0,0.35673693,0.5177244,0.038821433,0.15974219,0.007294847,0.32750702,0.4409108,-0.55332637
2877,0,0.5285738,-0.6253652,0.3438988,1.322579,0.55616283,0.17410399,-0.7701799,-0.7219091
2878,0,-0.7279895,-2.5357065,-0.5762323,-0.027983366,-0.9167177,-0.37603328,-0.8722409,-1.1787668
2879,0,-1.5761008,0.843128,-0.0068229754,-2.496049,-0.26344487,-0.7862333,-0.6874484,0.056348033
2880,0,0.38160133,1.0074632,-0.4208127,0.15508522,0.114221595,0.5823595,-0.26235616,-1.0013353
2881,0,-1.0692878,-0.16131388,-1.1337235,0.25889766,-1.8636677,-0.742358,0.5073373,-0.79022616
2882,0,-0.63997924,-0.72636217,-1.0057008,0.7685839,-0.906835,-0.49113262,0.13246427,-1.6823882
2883,0,-0.46913132,-1.3877237,-1.9909357,-0.31540623,-0.6061006,-0.8443576,0.6692161,0.114394374
2884,0,1.4067378,-0.6785146,1.5127904,0.56352055,-0.0787464,0.76282877,0.6346012,0.4471493
2885,0,-0.21011749,0.10990519,-0.26237446,-1.7918489,-0.60995173,-0.60857815,0.67074156,-0.22139402
2886,0,-0.8536042,0.49281716,-0.86162406,-0.18963009,-1.7083097,0.43312636,-0.028170323,-0.19585381
2887,0,-0.09184283,0.18124565,1.2926545,0.14073877,-1.3981723,-0.34505826,-1.7530222,-0.13112554
2888,0,-0.2693829,-1.8369623,-0.7591651,-0.22123681,-1.7894269,-0.62466455,-2.802333,0.27351823
2889,0,-0.42703936,0.8507852,-0.8295376,0.11296762,-2.583362,-0.3792678,1.0979209,-0.80638534
2890,0,-1.2436543,-0.6519124,-0.5210433,-0.4708596,-1.2175025,-0.66324073,2.0544915,0.003919401
2891,0,-0.3298871,-0.40658364,0.5463086,0.79412454,0.36186835,1.0259031,0.9592552,-1.4716802
2892,0,-0.24748592,-0.94241595,-0.8004441,-1.0145444,-2.3179765,-1.335616,-1.6474768,-0.7885794
2893,0,1.3288442,1.3065077,2.0404086,-1.5242274,0.10602015,-1.0435593,1.4513037,0.01065058
2894,0,0.638117,-0.8076434,-0.03684069,-1.0898843,0.43372864,0.9165209,0.006721944,-0.26273865
2895,0,0.47053325,0.79977715,-0.07512502,-0.9004434,-0.22118296,0.81336504,-1.7358702,0.44663742
2896,0,0.8215868,-1.8526728,1.7904826,-0.0076101827,0.75520474,0.93809015,0.75384027,-0.41515884
2897,0,-0.3230805,-1.2640082,-1.6266624,1.3708878,-0.40072283,-0.9276249,0.91249627,0.09732375
2898,0,-0.7999169,1.4188294,-0.9763846,0.88863224,-0.38581476,0.102820866,-0.6815039,-0.4939706
2899,0,-2.510294,-1.0498039,-1.0094491,-0.63351315,-1.9356828,-0.18786906,0.85940456,0.03066798
2900,0,-0.16356274,-0.93632704,0.38441446,1.1416737,0.21478382,-0.72497374,0.6136205,0.22044533
2901,0,0.19841078,-1.3834634,-0.6210384,1.2266548,-0.22116552,-1.6518933,-0.025449585,0.46759573
2902,0,0.4898385,-0.701804,-0.5201191,0.6282512,-0.049664542,1.137293,0.27012452,-1.3709967
2903,0,-1.8551813,-0.7428691,-0.25124514,0.83216673,0.0992924,-1.3913084,0.31033936,-0.843502
2904,0,-0.23033886,-0.9425794,0.1417582,0.39325285,-1.0834887,-1.4278698,0.381797,-1.4622972
2905,0,-0.5934767,0.9259089,-1.4474156,-1.7216911,-1.0968939,0.00395158,-1.5469162,0.4843098
2906,0,-0.04137214,0.6236561,-0.20850456,0.8654995,0.2142371,-0.20617807,-1.3398948,-1.1812664
2907,0,0.13034399,-1.6160537,0.79185814,-0.010343043,-1.1822165,-1.3841369,1.6160109,-0.15935108
2908,0,-0.2658095,-0.354952,-0.3630684,-2.7480159,-0.28623304,0.0057639047,0.36718503,-0.7721129
2909,0,-0.19462577,0.19064257,1.1980234,-0.24818885,-0.6710488,-1.0037439,0.04675174,0.5650141
2910,0,0.5270149,0.5172293,0.736686,1.0242386,1.3554242,0.80475396,-1.517359,0.31863475
2911,0,1.1839933,0.097307324,0.22362244,-0.28363967,0.67172164,-1.4006647,-0.48584813,-0.07034287
2912,0,-0.9609336,-0.93673986,-0.5635005,0.023068951,-1.5234162,-0.2543054,-0.72125447,-0.51215625
2913,0,0.04801808,0.6484039,0.2323716,-1.4768203,0.43028992,-0.41790122,-2.0767148,-1.8535147
2914,0,0.2127586,-1.7030174,-0.69470453,1.0738527,-1.0223458,-1.4676104,1.0219586,-0.96840817
2915,0,1.3157403,0.0979406,1.3113674,0.9710911,1.1280048,0.9774341,1.5485396,-1.3183148
2916,0,-0.42393544,-0.2776319,-1.8110392,-0.24543495,-1.1183894,-2.4964848,-0.58919126,-0.30007395
2917,0,0.67226243,1.0759261,-0.30059943,0.73098254,0.02284781,0.8802255,-1.4417785,0.49439245
2918,0,0.7338005,-0.38568622,0.2602108,-0.6038101,0.43336374,-1.0926044,0.6308212,-0.46167225
2919,0,-0.81149536,-0.28909975,-0.063188255,-0.7217891,-0.57603276,-1.2823551,-0.68018365,-0.39659765
2920,0,0.27640793,1.6592065,-0.13636951,0.14139767,0.017966088,0.42006597,-0.09029603,-2.3129432
2921,0,1.6738491,0.32685354,0.53070956,-1.161743,1.4508572,1.8352382,0.62800807,-0.25341567
2922,0,-0.29429376,1.5278298,-1.6374673,0.85766065,-1.0017428,-0.7473755,-1.1755182,-0.7055899
2923,0,0.20762089,0.33918113,2.1718893,-0.3200336,0.33948237,0.14030327,0.7555337,-1.117668
2924,0,-2.5264544,-2.2590678,-2.6591182,-0.96363366,-2.0264394,-0.23942584,-0.7851032,-0.5575159
2925,0,0.2995047,-0.2612729,0.2917583,1.3470991,0.64442784,0.8180536,0.75615543,0.030580137
2926,0,0.6914324,1.7200866,1.9728894,1.1774119,0.42794275,-0.055478286,-0.69418985,-1.4580059
2927,0,1.4062569,-2.0121791,0.65806836,-0.25651744,0.22227606,1.170734,-0.61245036,-0.41978714
2928,0,2.0118866,-0.560907,0.97805345,-0.15658246,1.4952067,1.2543601,-0.8317538,-0.49076238
2929,0,-1.2199792,-0.10652617,-0.5355554,0.9341597,0.047270186,-0.17209165,0.5898122,-0.8337611
2930,0,1.5210559,-0.22210298,1.6964309,0.21343453,0.5265225,1.4656593,-0.8009906,-0.77482945
2931,0,0.8595195,0.83133566,-1.4620048,-0.8137045,1.6611366,1.6225864,2.8178294,-0.1875576
2932,0,-1.2399894,1.432707,0.15550819,-0.05774516,0.82141304,-0.47686768,-1.6499689,0.15455759
2933,0,-0.11872016,0.11476862,-0.7602915,-0.47551668,-1.1518197,-0.5320667,0.50967926,0.09697563
